batch times pre normalized by hold_sec =,5.0
wer, 741.066666667
cer, 146.263157895
bs, 32
hold_idx, 2510
cuda, False
avg batch time, 1.55156982466
50%-tile latency, 0.0472355306149
99%-tile latency, 0.0574204037338
through put, 21.1705042154
data
1.87644877434
1.77279582024
1.77552061081
1.77392039299
1.78230361938
1.77458600998
1.7892168045
1.79570817947
1.78444299698
1.61570739746
1.36457123756
1.76962661743
1.78183197975
1.60208997726
1.60809979439
1.45113177299
1.51067795753
1.47727322578
1.35815677643
1.33829140663
1.33885502815
1.34703278542
1.34014921188
1.33848323822
1.34052600861
1.34326581955
1.33912558556
1.34076619148
1.33953318596
1.34096360207
1.62040457726
1.77805218697
1.36924939156
1.34206838608
1.34866137505
1.3451816082
1.33984761238
1.3401693821
1.56389040947
1.7797205925
1.77050938606
1.80022296906
1.70711660385
1.40956320763
1.7787332058
1.79226622581
1.7703192234
1.79406619072
1.78978557587
1.77926082611
1.78142280579
1.79979176521
1.34962096214
1.34098200798
1.75110778809
1.71163058281
1.34116778374
1.74914937019
1.34745640755
1.34156060219
1.50062160492
1.84123301506
1.72814459801
1.34014220238
1.35536003113
1.34269556999
1.34476304054
1.60613241196
1.43152623177
1.33878540993
1.34053559303
1.33963398933
1.33920583725
1.3401283741
1.34583463669
1.34109759331
1.34058799744
1.34923038483
1.57254676819
1.74163918495
1.77976441383
1.51239600182
1.34024200439
1.34519939423
1.34121823311
1.34152817726
1.34605278969
1.34876322746
1.42189002037
1.3448384285
1.34216423035
1.34478635788
1.83605480194
1.50118761063
1.77044258118
1.78172340393
1.36773357391
1.77252039909
1.78607764244
1.3927544117
1.33903298378
1.54604897499
1.33838558197
1.33831796646
1.34211640358
1.48850040436
1.71232419014
1.77620959282
1.78175702095
1.77831063271
1.48346681595
1.34118719101
1.33953104019
1.33921136856
1.3414850235
1.33800377846
1.58648018837
1.36246976852
1.34186239243
1.34303560257
1.34156022072
1.33997516632
1.3379693985
1.33798017502
1.33999700546
1.34103741646
1.3407430172
1.67334699631
1.77367362976
1.77783741951
1.76415743828
1.6934445858
1.63058996201
1.40088300705
1.445652771
1.77589440346
1.76372618675
1.76501202583
1.49974541664
1.77345561981
1.37309360504
1.76127419472
1.49485421181
1.77466983795
1.7745300293
1.57151060104
1.56628899574
1.36895618439
1.77555580139
1.77760720253
1.7967400074
1.79504303932
1.77723197937
1.51834039688
1.78539237976
1.39173178673
1.76999139786
1.77258300781
1.77308120728
1.77860579491
1.79420900345
1.79491343498
1.78260579109
1.7744120121
1.78534440994
1.78003778458
1.77785897255
1.38979401588
1.77415800095
1.78903617859
1.77415480614
1.603317976
1.33859224319
1.00195121765
